timestamp,ifInOctets,ifOutOctets,ifInErrors,ifOutErrors,latencia_ms,perdida_paquetes,RSRP_dBm,SINR_dB,BW_in_Mbps,BW_out_Mbps,TasaErrorIn_%,TasaErrorOut_%,CalidadSenal
2023-08-23 06:06:00,9536326,2965596,1,0,70.28,1,-115,6.97,0.25,0.08,0.0,0.0,Mala
2023-08-23 06:07:00,4504473,4905113,15,3,56.25,0,-106,10.05,0.12,0.13,0.0003,0.0001,Regular
2023-08-23 06:08:00,8299695,1913967,5,9,52.34,1,-81,6.85,0.22,0.05,0.0001,0.0005,Mala
2023-08-23 06:09:00,3204664,3887990,5,4,11.15,0,-85,28.38,0.09,0.1,0.0002,0.0001,Buena
2023-08-23 06:10:00,5341747,3751830,12,1,18.71,0,-101,5.06,0.14,0.1,0.0002,0.0,Mala
2023-08-23 06:11:00,1686976,3911097,6,1,88.89,0,-105,21.97,0.04,0.1,0.0004,0.0,Regular
2023-08-23 06:12:00,3472189,2182978,4,6,43.97,0,-107,7.37,0.09,0.06,0.0001,0.0003,Mala
2023-08-23 06:13:00,9506404,3574126,6,6,63.36,0,-114,12.75,0.25,0.1,0.0001,0.0002,Regular
2023-08-23 06:14:00,2241082,3119222,1,5,55.18,0,-86,29.88,0.06,0.08,0.0,0.0002,Buena
2023-08-23 06:15:00,6184502,2435772,16,0,40.99,0,-100,3.02,0.16,0.06,0.0003,0.0,Mala
2023-08-23 06:16:00,7561000,2922952,12,2,41.84,0,-115,26.44,0.2,0.08,0.0002,0.0001,Regular
2023-08-23 06:17:00,7671458,3722018,15,8,57.77,0,-110,28.38,0.2,0.1,0.0002,0.0002,Regular
2023-08-23 06:18:00,5892306,2361663,19,9,18.41,0,-105,20.95,0.16,0.06,0.0003,0.0004,Regular
2023-08-23 06:19:00,4674515,1551690,1,0,41.79,0,-83,0.3,0.12,0.04,0.0,0.0,Mala
2023-08-23 06:20:00,2579159,3410086,4,1,47.46,0,-99,24.62,0.07,0.09,0.0002,0.0,Regular
2023-08-23 06:21:00,5515488,549768,17,7,98.59,0,-82,26.47,0.15,0.01,0.0003,0.0013,Buena
2023-08-23 06:22:00,7041495,3956000,6,6,38.39,0,-91,29.43,0.19,0.11,0.0001,0.0002,Buena
2023-08-23 06:23:00,9767088,4278271,10,8,66.23,0,-94,25.18,0.26,0.11,0.0001,0.0002,Buena
2023-08-23 06:24:00,7324167,2763557,10,9,18.05,0,-90,13.37,0.2,0.07,0.0001,0.0003,Regular
2023-08-23 06:25:00,1791971,2600326,16,3,11.22,0,-89,20.66,0.05,0.07,0.0009,0.0001,Buena
2023-08-23 06:26:00,1501157,617769,15,3,87.8,1,-107,14.55,0.04,0.02,0.001,0.0005,Regular
2023-08-23 06:27:00,5378727,797542,12,6,74.42,0,-111,10.59,0.14,0.02,0.0002,0.0008,Regular
2023-08-23 06:28:00,5124499,3026297,4,0,35.16,0,-98,18.79,0.14,0.08,0.0001,0.0,Regular
2023-08-23 06:29:00,6946594,3781121,19,9,52.93,0,-94,23.09,0.19,0.1,0.0003,0.0002,Buena
2023-08-23 06:30:00,6106799,1428864,15,8,17.9,0,-104,19.08,0.16,0.04,0.0002,0.0006,Regular
2023-08-23 06:31:00,5327576,4562834,15,1,72.18,0,-94,24.8,0.14,0.12,0.0003,0.0,Buena
2023-08-23 06:32:00,5962140,1431775,15,0,11.68,1,-110,5.29,0.16,0.04,0.0003,0.0,Mala
2023-08-23 06:33:00,3799487,2966511,13,6,76.92,0,-89,11.21,0.1,0.08,0.0003,0.0002,Regular
2023-08-23 06:34:00,3904941,3795784,5,5,56.95,0,-101,9.38,0.1,0.1,0.0001,0.0001,Mala
2023-08-23 06:35:00,8983441,3471679,1,2,31.49,0,-99,5.82,0.24,0.09,0.0,0.0001,Mala
2023-08-23 06:36:00,6320385,4634608,13,0,86.94,1,-113,13.3,0.17,0.12,0.0002,0.0,Regular
2023-08-23 06:37:00,3100021,1748749,15,4,98.68,0,-106,28.44,0.08,0.05,0.0005,0.0002,Regular
2023-08-23 06:38:00,7928040,3099098,19,9,29.16,0,-91,16.14,0.21,0.08,0.0002,0.0003,Regular
2023-08-23 06:39:00,1618467,1176337,12,3,81.59,0,-95,8.59,0.04,0.03,0.0007,0.0003,Mala
2023-08-23 06:40:00,6333152,2523553,14,4,76.27,0,-107,10.62,0.17,0.07,0.0002,0.0002,Regular
2023-08-23 06:41:00,8328141,2596419,11,0,75.98,0,-92,18.39,0.22,0.07,0.0001,0.0,Regular
2023-08-23 06:42:00,6072148,4242918,8,0,95.94,0,-84,10.58,0.16,0.11,0.0001,0.0,Regular
2023-08-23 06:43:00,2707923,4786476,17,4,51.23,0,-113,16.15,0.07,0.13,0.0006,0.0001,Regular
2023-08-23 06:44:00,6134207,1044344,13,5,69.05,0,-83,8.22,0.16,0.03,0.0002,0.0005,Mala
2023-08-23 06:45:00,9516999,1687030,19,4,83.27,0,-104,10.38,0.25,0.04,0.0002,0.0002,Regular
2023-08-23 06:46:00,7730886,1604315,3,1,50.56,1,-87,21.17,0.21,0.04,0.0,0.0001,Buena
2023-08-23 06:47:00,6853584,548639,7,8,50.74,0,-95,17.54,0.18,0.01,0.0001,0.0015,Regular
2023-08-23 06:48:00,9170528,3050206,7,4,35.27,0,-82,2.8,0.24,0.08,0.0001,0.0001,Mala
2023-08-23 06:49:00,5301754,1096682,15,4,79.18,0,-83,29.2,0.14,0.03,0.0003,0.0004,Buena
2023-08-23 06:50:00,3269042,3410744,9,9,70.19,0,-84,1.48,0.09,0.09,0.0003,0.0003,Mala
2023-08-23 06:51:00,2983509,2380164,16,8,47.86,1,-96,2.49,0.08,0.06,0.0005,0.0003,Mala
2023-08-23 06:52:00,8740141,4876751,0,2,44.84,0,-113,21.04,0.23,0.13,0.0,0.0,Regular
2023-08-23 06:53:00,1116381,2945738,17,4,11.9,0,-112,21.24,0.03,0.08,0.0015,0.0001,Regular
2023-08-23 06:54:00,2521701,880069,9,4,5.62,0,-99,0.57,0.07,0.02,0.0004,0.0005,Mala
2023-08-23 06:55:00,7105525,4698440,3,1,55.24,0,-99,19.28,0.19,0.13,0.0,0.0,Regular
2023-08-23 06:56:00,4438618,2659020,0,3,44.66,0,-97,1.0,0.12,0.07,0.0,0.0001,Mala
2023-08-23 06:57:00,8913697,2941559,3,1,80.62,0,-112,28.82,0.24,0.08,0.0,0.0,Regular
2023-08-23 06:58:00,3457184,3415751,3,4,56.55,0,-87,20.88,0.09,0.09,0.0001,0.0001,Buena
2023-08-23 06:59:00,5103022,610957,3,9,93.99,0,-99,5.6,0.14,0.02,0.0001,0.0015,Mala
2023-08-23 07:00:00,2418175,4813696,16,1,23.63,0,-94,4.74,0.06,0.13,0.0007,0.0,Mala
2023-08-23 07:01:00,4806688,3377668,8,9,99.06,1,-114,17.09,0.13,0.09,0.0002,0.0003,Regular
2023-08-23 07:02:00,8265795,1306017,18,8,33.3,0,-104,19.01,0.22,0.03,0.0002,0.0006,Regular
2023-08-23 07:03:00,4772962,3880575,12,9,66.03,0,-105,24.94,0.13,0.1,0.0003,0.0002,Regular
2023-08-23 07:04:00,5041776,1361501,3,5,52.68,0,-87,27.1,0.13,0.04,0.0001,0.0004,Buena
2023-08-23 07:05:00,3727423,4960168,4,7,39.16,0,-96,11.78,0.1,0.13,0.0001,0.0001,Regular
2023-08-23 07:06:00,6709840,4975715,12,8,18.23,0,-111,25.32,0.18,0.13,0.0002,0.0002,Regular
2023-08-23 07:07:00,6130397,1695344,15,7,17.81,0,-91,16.27,0.16,0.05,0.0002,0.0004,Regular
2023-08-23 07:08:00,4451356,1185328,4,4,72.59,0,-82,14.12,0.12,0.03,0.0001,0.0003,Regular
2023-08-23 07:09:00,4444084,916561,7,4,40.88,0,-104,20.97,0.12,0.02,0.0002,0.0004,Regular
2023-08-23 07:10:00,3927109,4745871,15,5,96.32,0,-88,3.1,0.1,0.13,0.0004,0.0001,Mala
2023-08-23 07:11:00,7979451,3576263,0,0,35.94,0,-82,7.96,0.21,0.1,0.0,0.0,Mala
2023-08-23 07:12:00,9519981,2269361,5,7,98.43,0,-110,24.5,0.25,0.06,0.0001,0.0003,Regular
2023-08-23 07:13:00,8778484,4260713,10,1,24.52,0,-97,15.12,0.23,0.11,0.0001,0.0,Regular
2023-08-23 07:14:00,9503902,1124913,15,5,14.77,0,-104,27.24,0.25,0.03,0.0002,0.0004,Regular
2023-08-23 07:15:00,7214624,2021193,4,8,34.69,0,-91,2.66,0.19,0.05,0.0001,0.0004,Mala
2023-08-23 07:16:00,5842611,1417999,15,2,89.13,0,-103,9.4,0.16,0.04,0.0003,0.0001,Mala
2023-08-23 07:17:00,7357182,3428339,6,1,54.58,0,-99,10.67,0.2,0.09,0.0001,0.0,Regular
2023-08-23 07:18:00,5335868,2533764,18,9,17.89,0,-104,12.68,0.14,0.07,0.0003,0.0004,Regular
2023-08-23 07:19:00,3215167,894768,0,4,24.24,0,-113,29.6,0.09,0.02,0.0,0.0004,Regular
2023-08-23 07:20:00,4886402,4745576,8,8,34.57,0,-92,9.32,0.13,0.13,0.0002,0.0002,Mala
2023-08-23 07:21:00,7545535,749264,17,5,61.07,0,-108,15.56,0.2,0.02,0.0002,0.0007,Regular
2023-08-23 07:22:00,7842385,4506622,12,7,36.58,0,-90,16.08,0.21,0.12,0.0002,0.0002,Regular
2023-08-23 07:23:00,1688105,4324977,14,7,75.97,0,-108,23.12,0.05,0.12,0.0008,0.0002,Regular
2023-08-23 07:24:00,2989173,736538,2,6,63.55,0,-84,15.54,0.08,0.02,0.0001,0.0008,Regular
2023-08-23 07:25:00,4080761,4109134,9,4,88.01,0,-84,18.17,0.11,0.11,0.0002,0.0001,Regular
2023-08-23 07:26:00,2414466,653706,8,1,52.59,0,-115,22.6,0.06,0.02,0.0003,0.0002,Regular
2023-08-23 07:27:00,1445101,3840552,12,9,36.46,0,-113,3.03,0.04,0.1,0.0008,0.0002,Mala
2023-08-23 07:28:00,9106609,1327150,15,9,99.65,0,-115,28.9,0.24,0.04,0.0002,0.0007,Regular
2023-08-23 07:29:00,8413023,2286852,2,4,38.79,1,-101,25.39,0.22,0.06,0.0,0.0002,Regular
2023-08-23 07:30:00,8613269,542137,14,6,45.72,0,-96,11.66,0.23,0.01,0.0002,0.0011,Regular
2023-08-23 07:31:00,2105534,1941945,16,6,81.87,0,-113,21.85,0.06,0.05,0.0008,0.0003,Regular
2023-08-23 07:32:00,5353127,638925,13,1,13.42,0,-101,22.87,0.14,0.02,0.0002,0.0002,Regular
2023-08-23 07:33:00,8315360,3133819,6,6,41.72,0,-95,25.51,0.22,0.08,0.0001,0.0002,Regular
2023-08-23 07:34:00,9073461,3794900,19,5,13.14,0,-93,5.65,0.24,0.1,0.0002,0.0001,Mala
2023-08-23 07:35:00,1498863,4296098,15,6,18.23,1,-81,21.11,0.04,0.11,0.001,0.0001,Buena
2023-08-23 07:36:00,9756262,875233,7,7,5.44,0,-98,1.0,0.26,0.02,0.0001,0.0008,Mala
2023-08-23 07:37:00,3676188,4039730,3,3,5.91,1,-99,3.47,0.1,0.11,0.0001,0.0001,Mala
2023-08-23 07:38:00,4295990,3060272,19,0,41.13,0,-85,23.28,0.11,0.08,0.0004,0.0,Buena
2023-08-23 07:39:00,8782937,2234635,14,7,81.87,0,-90,24.39,0.23,0.06,0.0002,0.0003,Buena
2023-08-23 07:40:00,7526818,2457792,4,7,60.77,0,-94,17.77,0.2,0.07,0.0001,0.0003,Regular
2023-08-23 07:41:00,6491590,724062,12,2,65.32,0,-81,17.45,0.17,0.02,0.0002,0.0003,Regular
2023-08-23 07:42:00,7512440,2655138,5,2,54.33,0,-105,22.49,0.2,0.07,0.0001,0.0001,Regular
2023-08-23 07:43:00,7099628,931978,4,4,82.88,0,-89,27.18,0.19,0.02,0.0001,0.0004,Buena
2023-08-23 07:44:00,7555968,4002646,16,2,88.64,0,-82,12.63,0.2,0.11,0.0002,0.0,Regular
2023-08-23 07:45:00,3699015,4391865,6,4,85.73,0,-98,3.44,0.1,0.12,0.0002,0.0001,Mala
2023-08-23 07:46:00,9837590,4650579,5,7,82.15,0,-89,25.17,0.26,0.12,0.0001,0.0002,Buena
2023-08-23 07:47:00,2172622,1653891,1,0,22.36,0,-112,10.25,0.06,0.04,0.0,0.0,Regular
2023-08-23 07:48:00,3503771,1202214,10,1,61.42,1,-99,4.01,0.09,0.03,0.0003,0.0001,Mala
2023-08-23 07:49:00,4177825,2260143,6,1,60.31,0,-110,18.44,0.11,0.06,0.0001,0.0,Regular
2023-08-23 07:50:00,1996161,725687,7,3,55.15,0,-105,17.34,0.05,0.02,0.0004,0.0004,Regular
2023-08-23 07:51:00,5183839,3439701,4,8,50.68,0,-111,14.23,0.14,0.09,0.0001,0.0002,Regular
2023-08-23 07:52:00,1666326,2742365,17,1,13.47,0,-98,25.79,0.04,0.07,0.001,0.0,Regular
2023-08-23 07:53:00,1649150,3261856,15,8,14.71,1,-91,8.17,0.04,0.09,0.0009,0.0002,Mala
2023-08-23 07:54:00,4375957,2571088,13,6,90.72,0,-106,0.4,0.12,0.07,0.0003,0.0002,Mala
2023-08-23 07:55:00,1118834,2613048,11,9,64.87,0,-100,9.7,0.03,0.07,0.001,0.0003,Mala
2023-08-23 07:56:00,4239576,529813,16,7,29.92,0,-106,0.29,0.11,0.01,0.0004,0.0013,Mala
2023-08-23 07:57:00,6893309,3711407,4,0,31.53,0,-106,16.31,0.18,0.1,0.0001,0.0,Regular
2023-08-23 07:58:00,6948540,4435388,13,4,62.97,0,-95,11.35,0.19,0.12,0.0002,0.0001,Regular
2023-08-23 07:59:00,5249913,773541,5,8,43.66,0,-102,24.42,0.14,0.02,0.0001,0.001,Regular
2023-08-23 08:00:00,5422201,4249199,14,3,46.93,0,-108,23.93,0.14,0.11,0.0003,0.0001,Regular
2023-08-23 08:01:00,2079600,2115181,6,1,10.76,0,-115,13.04,0.06,0.06,0.0003,0.0,Regular
2023-08-23 08:02:00,4503157,3824714,13,5,18.18,0,-100,6.49,0.12,0.1,0.0003,0.0001,Mala
2023-08-23 08:03:00,9272874,4534649,17,1,42.37,0,-90,12.67,0.25,0.12,0.0002,0.0,Regular
2023-08-23 08:04:00,9849851,3638893,0,2,71.47,0,-110,19.24,0.26,0.1,0.0,0.0001,Regular
2023-08-23 08:05:00,2985588,4346342,5,7,9.56,0,-114,5.71,0.08,0.12,0.0002,0.0002,Mala
2023-08-23 08:06:00,9640059,1850816,2,2,36.78,0,-107,23.19,0.26,0.05,0.0,0.0001,Regular
2023-08-23 08:07:00,5197355,2913081,4,1,71.03,0,-111,9.92,0.14,0.08,0.0001,0.0,Mala
2023-08-23 08:08:00,2752683,1270348,11,5,80.24,0,-111,27.97,0.07,0.03,0.0004,0.0004,Regular
2023-08-23 08:09:00,8716868,3321058,10,2,23.07,1,-108,15.36,0.23,0.09,0.0001,0.0001,Regular
2023-08-23 08:10:00,2004646,2537171,12,0,74.49,0,-111,25.41,0.05,0.07,0.0006,0.0,Regular
2023-08-23 08:11:00,4867500,958819,15,2,95.76,1,-111,18.48,0.13,0.03,0.0003,0.0002,Regular
2023-08-23 08:12:00,1449395,1708060,17,5,91.15,0,-99,16.64,0.04,0.05,0.0012,0.0003,Regular
2023-08-23 08:13:00,6143901,944874,16,2,79.99,0,-107,20.46,0.16,0.03,0.0003,0.0002,Regular
2023-08-23 08:14:00,7754350,4428683,16,8,72.67,0,-82,24.34,0.21,0.12,0.0002,0.0002,Buena
2023-08-23 08:15:00,2260386,2608701,10,6,27.34,0,-83,19.34,0.06,0.07,0.0004,0.0002,Regular
2023-08-23 08:16:00,4054390,4110160,19,4,65.22,0,-94,23.92,0.11,0.11,0.0005,0.0001,Buena
2023-08-23 08:17:00,8019431,2554048,9,1,66.11,0,-95,5.71,0.21,0.07,0.0001,0.0,Mala
2023-08-23 08:18:00,4379569,1563692,15,8,43.65,0,-101,8.33,0.12,0.04,0.0003,0.0005,Mala
2023-08-23 08:19:00,3900603,1443831,1,4,51.84,0,-115,6.89,0.1,0.04,0.0,0.0003,Mala
2023-08-23 08:20:00,9611474,4730013,16,6,70.93,0,-109,23.95,0.26,0.13,0.0002,0.0001,Regular
2023-08-23 08:21:00,2646711,3574795,19,8,95.45,0,-93,2.58,0.07,0.1,0.0007,0.0002,Mala
2023-08-23 08:22:00,6587774,2230841,9,3,33.05,0,-110,23.88,0.18,0.06,0.0001,0.0001,Regular
2023-08-23 08:23:00,7319707,4373691,12,8,28.4,0,-96,11.67,0.2,0.12,0.0002,0.0002,Regular
2023-08-23 08:24:00,8967801,4923471,11,0,62.17,0,-90,2.39,0.24,0.13,0.0001,0.0,Mala
2023-08-23 08:25:00,2423286,4551939,14,5,17.43,0,-104,12.73,0.06,0.12,0.0006,0.0001,Regular
2023-08-23 08:26:00,4695961,4999367,6,1,60.34,0,-103,9.02,0.13,0.13,0.0001,0.0,Mala
2023-08-23 08:27:00,9217316,1369953,12,7,13.44,0,-103,17.76,0.25,0.04,0.0001,0.0005,Regular
2023-08-23 08:28:00,4177945,3083273,11,4,51.61,0,-114,14.18,0.11,0.08,0.0003,0.0001,Regular
2023-08-23 08:29:00,8348340,3598056,11,2,63.94,0,-84,8.9,0.22,0.1,0.0001,0.0001,Mala
2023-08-23 08:30:00,1183062,2816374,1,1,11.66,0,-85,25.87,0.03,0.08,0.0001,0.0,Buena
2023-08-23 08:31:00,3841992,1213806,4,7,24.66,0,-105,12.2,0.1,0.03,0.0001,0.0006,Regular
2023-08-23 08:32:00,5294539,4693616,1,6,36.86,0,-112,14.12,0.14,0.13,0.0,0.0001,Regular
2023-08-23 08:33:00,7095929,3939187,19,8,40.02,0,-82,25.4,0.19,0.11,0.0003,0.0002,Buena
2023-08-23 08:34:00,5944505,3257506,12,7,69.23,0,-100,2.67,0.16,0.09,0.0002,0.0002,Mala
2023-08-23 08:35:00,1803328,1250774,2,3,55.26,0,-85,11.7,0.05,0.03,0.0001,0.0002,Regular
2023-08-23 08:36:00,5062958,3857963,10,1,41.3,0,-91,12.09,0.14,0.1,0.0002,0.0,Regular
2023-08-23 08:37:00,2043233,1424993,15,1,47.81,1,-108,14.87,0.05,0.04,0.0007,0.0001,Regular
2023-08-23 08:38:00,7468703,853791,0,1,6.23,0,-108,3.18,0.2,0.02,0.0,0.0001,Mala
2023-08-23 08:39:00,1529525,3940227,18,5,78.2,0,-82,3.08,0.04,0.11,0.0012,0.0001,Mala
2023-08-23 08:40:00,1176615,1884525,10,6,8.9,1,-101,12.49,0.03,0.05,0.0008,0.0003,Regular
2023-08-23 08:41:00,5381932,4017778,8,5,83.79,1,-111,0.99,0.14,0.11,0.0001,0.0001,Mala
2023-08-23 08:42:00,7665088,616220,13,1,56.39,0,-97,7.65,0.2,0.02,0.0002,0.0002,Mala
2023-08-23 08:43:00,8474447,721421,8,3,55.14,0,-106,6.04,0.23,0.02,0.0001,0.0004,Mala
2023-08-23 08:44:00,5601020,849317,6,2,71.93,0,-107,14.68,0.15,0.02,0.0001,0.0002,Regular
2023-08-23 08:45:00,4699391,4421087,15,3,86.66,0,-87,0.33,0.13,0.12,0.0003,0.0001,Mala
2023-08-23 08:46:00,9929860,3427971,2,4,94.55,1,-97,20.27,0.26,0.09,0.0,0.0001,Regular
2023-08-23 08:47:00,8006454,1532469,18,6,56.62,0,-103,25.67,0.21,0.04,0.0002,0.0004,Regular
2023-08-23 08:48:00,4612610,3648817,3,8,19.31,0,-100,21.2,0.12,0.1,0.0001,0.0002,Regular
2023-08-23 08:49:00,8031883,1831379,6,1,88.47,0,-86,24.54,0.21,0.05,0.0001,0.0001,Buena
2023-08-23 08:50:00,3164367,4158997,11,7,8.86,0,-111,19.3,0.08,0.11,0.0003,0.0002,Regular
2023-08-23 08:51:00,1144356,1917191,17,2,81.7,0,-83,15.22,0.03,0.05,0.0015,0.0001,Regular
2023-08-23 08:52:00,9744220,3847526,4,8,69.64,0,-97,6.57,0.26,0.1,0.0,0.0002,Mala
2023-08-23 08:53:00,9398043,3977983,9,9,90.95,0,-97,8.39,0.25,0.11,0.0001,0.0002,Mala
2023-08-23 08:54:00,2748014,4931407,11,3,90.26,1,-99,9.53,0.07,0.13,0.0004,0.0001,Mala
2023-08-23 08:55:00,8156720,1189925,7,2,10.05,0,-92,1.14,0.22,0.03,0.0001,0.0002,Mala
2023-08-23 08:56:00,3288627,2686394,18,9,62.9,0,-88,27.39,0.09,0.07,0.0005,0.0003,Buena
2023-08-23 08:57:00,7517963,1547146,14,5,16.84,0,-94,27.01,0.2,0.04,0.0002,0.0003,Buena
2023-08-23 08:58:00,7597519,1702532,0,9,12.45,1,-100,3.23,0.2,0.05,0.0,0.0005,Mala
2023-08-23 08:59:00,1764121,3181478,2,8,47.59,0,-81,16.7,0.05,0.08,0.0001,0.0003,Regular
2023-08-23 09:00:00,8068121,3493220,17,6,14.27,0,-89,14.03,0.22,0.09,0.0002,0.0002,Regular
2023-08-23 09:01:00,4502630,1260330,17,3,74.15,0,-104,20.5,0.12,0.03,0.0004,0.0002,Regular
2023-08-23 09:02:00,6698848,3432878,1,2,97.05,0,-88,18.09,0.18,0.09,0.0,0.0001,Regular
2023-08-23 09:03:00,2107677,3330527,4,9,59.11,0,-115,3.73,0.06,0.09,0.0002,0.0003,Mala
2023-08-23 09:04:00,6738852,1322564,0,3,27.34,1,-98,19.8,0.18,0.04,0.0,0.0002,Regular
2023-08-23 09:05:00,1288790,2895406,9,2,85.1,0,-93,18.27,0.03,0.08,0.0007,0.0001,Regular
2023-08-23 09:06:00,6084921,3971888,19,2,86.04,0,-94,15.94,0.16,0.11,0.0003,0.0001,Regular
2023-08-23 09:07:00,4693305,2643385,9,8,74.61,0,-112,12.07,0.13,0.07,0.0002,0.0003,Regular
2023-08-23 09:08:00,5466271,2568884,4,3,63.44,1,-105,28.65,0.15,0.07,0.0001,0.0001,Regular
2023-08-23 09:09:00,5385536,3048600,17,8,87.44,0,-98,25.48,0.14,0.08,0.0003,0.0003,Regular
2023-08-23 09:10:00,2352695,2703463,14,9,20.51,0,-109,17.55,0.06,0.07,0.0006,0.0003,Regular
2023-08-23 09:11:00,2589228,4204425,19,4,93.5,0,-95,0.19,0.07,0.11,0.0007,0.0001,Mala
2023-08-23 09:12:00,2100567,4416247,7,6,94.98,0,-81,12.96,0.06,0.12,0.0003,0.0001,Regular
2023-08-23 09:13:00,8706358,2485404,16,4,87.84,0,-86,21.01,0.23,0.07,0.0002,0.0002,Buena
2023-08-23 09:14:00,1049115,2626861,11,0,28.81,0,-99,3.52,0.03,0.07,0.001,0.0,Mala
2023-08-23 09:15:00,1721747,4279337,11,1,86.53,0,-83,12.2,0.05,0.11,0.0006,0.0,Regular
2023-08-23 09:16:00,6392023,2551723,0,4,52.28,0,-100,5.75,0.17,0.07,0.0,0.0002,Mala
2023-08-23 09:17:00,6957515,1548939,3,5,61.52,0,-101,10.14,0.19,0.04,0.0,0.0003,Regular
2023-08-23 09:18:00,7232753,4442518,7,6,84.86,0,-103,0.8,0.19,0.12,0.0001,0.0001,Mala
2023-08-23 09:19:00,6246880,4678465,0,1,7.81,1,-113,3.8,0.17,0.12,0.0,0.0,Mala
2023-08-23 09:20:00,2404330,896456,14,9,39.48,1,-92,13.64,0.06,0.02,0.0006,0.001,Regular
2023-08-23 09:21:00,1251492,1398704,17,8,82.49,0,-93,26.95,0.03,0.04,0.0014,0.0006,Buena
2023-08-23 09:22:00,5035851,4261090,0,5,82.33,1,-115,14.72,0.13,0.11,0.0,0.0001,Regular
2023-08-23 09:23:00,1491072,675037,10,1,85.63,0,-84,13.59,0.04,0.02,0.0007,0.0001,Regular
2023-08-23 09:24:00,2086880,4902910,1,1,21.08,0,-83,23.63,0.06,0.13,0.0,0.0,Buena
2023-08-23 09:25:00,3055723,3376262,0,2,72.06,0,-86,8.03,0.08,0.09,0.0,0.0001,Mala
2023-08-23 09:26:00,3248988,4682531,11,0,18.92,0,-114,2.85,0.09,0.12,0.0003,0.0,Mala
2023-08-23 09:27:00,3976242,3771593,15,8,79.58,0,-98,6.29,0.11,0.1,0.0004,0.0002,Mala
2023-08-23 09:28:00,5580081,1529516,9,9,28.29,0,-86,23.74,0.15,0.04,0.0002,0.0006,Buena
2023-08-23 09:29:00,3648790,2196609,17,3,75.09,0,-98,20.31,0.1,0.06,0.0005,0.0001,Regular
2023-08-23 09:30:00,4763024,4069769,14,4,48.23,0,-111,2.75,0.13,0.11,0.0003,0.0001,Mala
2023-08-23 09:31:00,5833177,4109684,16,6,98.7,0,-111,20.01,0.16,0.11,0.0003,0.0001,Regular
2023-08-23 09:32:00,9272841,528885,9,0,60.09,0,-108,27.95,0.25,0.01,0.0001,0.0,Regular
2023-08-23 09:33:00,4353597,3312753,2,2,65.1,0,-107,1.35,0.12,0.09,0.0,0.0001,Mala
2023-08-23 09:34:00,9454561,3629985,15,2,39.98,0,-84,18.49,0.25,0.1,0.0002,0.0001,Regular
2023-08-23 09:35:00,3597480,1879339,5,1,74.78,0,-102,11.37,0.1,0.05,0.0001,0.0001,Regular
2023-08-23 09:36:00,5197571,2618736,2,7,52.01,0,-103,15.03,0.14,0.07,0.0,0.0003,Regular
2023-08-23 09:37:00,7374201,2343529,8,4,6.72,0,-98,15.85,0.2,0.06,0.0001,0.0002,Regular
2023-08-23 09:38:00,7118900,1319973,10,0,62.82,0,-112,23.13,0.19,0.04,0.0001,0.0,Regular
2023-08-23 09:39:00,3922097,3150503,12,1,83.89,0,-94,16.71,0.1,0.08,0.0003,0.0,Regular
2023-08-23 09:40:00,1157164,1618844,17,0,27.5,0,-96,17.79,0.03,0.04,0.0015,0.0,Regular
2023-08-23 09:41:00,1531831,3377746,3,5,26.0,1,-101,9.99,0.04,0.09,0.0002,0.0001,Mala
2023-08-23 09:42:00,3989475,4296234,7,8,62.84,0,-109,3.78,0.11,0.11,0.0002,0.0002,Mala
2023-08-23 09:43:00,4369720,1928926,12,6,82.71,0,-103,20.48,0.12,0.05,0.0003,0.0003,Regular
2023-08-23 09:44:00,5711075,4394142,9,4,28.71,0,-82,0.01,0.15,0.12,0.0002,0.0001,Mala
2023-08-23 09:45:00,8122313,3816363,1,2,93.56,0,-86,9.86,0.22,0.1,0.0,0.0001,Mala
2023-08-23 09:46:00,7854500,1957913,7,7,93.1,1,-111,6.54,0.21,0.05,0.0001,0.0004,Mala
2023-08-23 09:47:00,3640328,2467754,5,9,24.05,0,-115,11.66,0.1,0.07,0.0001,0.0004,Regular
2023-08-23 09:48:00,8326434,1746729,15,3,30.06,0,-85,9.34,0.22,0.05,0.0002,0.0002,Mala
2023-08-23 09:49:00,6063778,3281652,17,8,71.56,0,-96,21.13,0.16,0.09,0.0003,0.0002,Regular
2023-08-23 09:50:00,4970001,2591219,16,4,95.41,0,-97,7.81,0.13,0.07,0.0003,0.0002,Mala
2023-08-23 09:51:00,1070640,1488167,5,5,72.44,0,-87,16.82,0.03,0.04,0.0005,0.0003,Regular
2023-08-23 09:52:00,5122263,4717635,12,4,47.27,0,-106,13.67,0.14,0.13,0.0002,0.0001,Regular
2023-08-23 09:53:00,5594877,4717308,13,9,21.06,0,-87,24.03,0.15,0.13,0.0002,0.0002,Buena
2023-08-23 09:54:00,2355531,3884169,9,6,48.8,0,-85,12.84,0.06,0.1,0.0004,0.0002,Regular
2023-08-23 09:55:00,1675510,3502827,10,6,62.64,0,-105,25.92,0.04,0.09,0.0006,0.0002,Regular
2023-08-23 09:56:00,4741196,4049436,12,0,36.44,0,-93,0.0,0.13,0.11,0.0003,0.0,Mala
2023-08-23 09:57:00,7990102,948013,11,1,53.47,0,-86,18.15,0.21,0.03,0.0001,0.0001,Regular
2023-08-23 09:58:00,3734296,2786319,8,6,17.37,0,-91,0.29,0.1,0.07,0.0002,0.0002,Mala
